14.7619,-2.3017,-0.0068,1.0354,-2.3608,1.5287
6.8228,4.9324,-1.2727,0.1936,-0.7093,1.1812
10.8975,6.2893,-2.2029,-2.4962,0.7962,-0.2592
3.1417,-4.2226,2.1799,0.7958,1.9965,-0.3895
5.5352,2.2988,-0.7120,2.0091,3.1364,-1.4039
8.0181,-1.5737,0.2808,1.0052,4.0192,-2.1462
10.9715,-1.2322,-1.7988,0.2295,4.6314,-2.4295
14.3632,-0.7613,-5.2739,-1.5196,4.9477,-2.5290
14.4900,-2.1933,-9.2127,-1.1852,4.5458,-1.7906
13.2131,-2.7104,-17.5320,0.8565,2.4953,-1.6446
10.4779,-8.4196,-14.1506,1.6800,-0.5574,-0.5613
22.4278,-2.4944,5.5773,-2.2875,-2.3306,1.0067
8.5122,-1.1636,-2.1174,-2.1202,-2.2063,0.4241
9.6392,-1.4745,-2.2578,-0.8821,-1.4798,-0.0151
14.7768,5.2828,-1.3755,0.6749,-1.2851,-0.0510
9.0140,1.8245,-1.2569,-0.5916,-0.3503,-0.1263
9.9688,0.1731,-1.0351,0.1848,-0.1069,-0.0878
10.4994,0.1908,-0.3652,-0.2646,0.1576,-0.2318
10.0802,0.7449,-0.3692,0.0685,0.1685,-0.2687
9.6668,1.0913,-0.0693,-0.2471,0.1745,-0.2816
9.6458,1.0225,-0.0295,0.1120,0.0529,-0.2832
9.9252,1.7752,0.0045,-0.0575,-0.0567,-0.2576
9.9567,1.0800,-0.0816,0.1029,-0.1093,-0.1468
9.9156,1.8330,-0.3174,0.0815,-0.1509,-0.0489
10.0628,1.5337,-0.4998,0.0574,-0.1658,0.0675
10.2869,1.0510,-0.2512,0.1176,-0.1753,0.1051
9.8983,1.0653,-0.3984,0.0404,-0.1938,0.1447
9.8502,2.0276,-0.3374,-0.0286,-0.3284,0.2737
9.8654,1.4982,-0.5408,-0.2464,-0.4646,0.3483
9.8429,0.9944,-0.9496,-0.3787,-0.5248,0.3902
10.0127,0.4927,-0.9462,-0.3253,-0.6067,0.4401
9.8506,0.3706,-0.8756,-0.2428,-0.7707,0.5155
9.9935,0.3234,-0.9260,-0.3096,-1.0199,0.6322
11.1823,0.4533,-0.8423,-0.2173,-1.4161,0.8531
15.5319,0.1203,0.0134,0.1230,-1.8631,1.1507
18.7586,-1.7901,4.3233,0.7245,-2.6418,1.2381
18.1057,-0.3620,3.3566,1.1599,-2.4604,1.5727
9.9403,0.2484,-5.4577,0.5434,-2.0731,1.9892
0.9915,1.4325,0.5236,-3.6115,0.0347,1.1940
2.4168,-0.5575,4.7764,-4.0656,1.9603,0.5860
3.8339,0.8279,0.8974,-0.6346,3.2622,0.6367
6.6084,3.3045,-0.8423,-0.8922,4.2241,0.3648
10.4534,6.9936,-8.6869,-4.0498,4.6267,-0.4034
14.2322,3.0646,-15.3861,-4.3445,3.8593,-0.7220
31.8523,-4.0603,-35.1431,1.7960,-1.3480,-0.3028
3.0491,-4.6100,2.0185,-1.0678,-0.9917,-0.5370
7.0371,0.4130,-3.8773,-1.9898,-0.2674,-0.6045
14.8737,-1.7802,-0.1582,0.6380,-0.2253,-0.5006
9.0388,1.2611,-1.3253,-0.2787,-0.0323,-0.4200
10.0417,-0.7902,-0.7052,-0.4864,0.0816,-0.3744
10.3349,0.8358,-1.0504,-0.3551,0.0517,-0.3265
10.1998,0.9447,-1.0498,-0.4345,0.0836,-0.2257
10.2615,0.7043,-1.1692,-0.4043,0.1732,-0.1637
10.1988,0.2932,-0.7893,-0.3061,0.2413,-0.2287
9.9383,0.9059,-0.9982,-0.2188,0.2927,-0.2346
9.9734,0.6578,-0.3497,-0.1393,0.2740,-0.2095
9.8525,1.2344,-0.5113,-0.1681,0.2213,-0.1853
9.9042,1.5097,-0.4219,-0.2986,0.1609,-0.1163
9.9531,1.0702,-0.1248,-0.2575,0.0867,-0.0602
9.7985,1.4064,-0.1614,-0.3340,0.0031,0.0144
9.8351,1.7429,-0.0285,-0.2859,-0.1511,0.1068
9.9206,1.0527,-0.4991,-0.4326,-0.2010,0.1986
10.1457,1.0267,-0.4883,-0.3615,-0.1752,0.2109
10.1728,0.7216,-0.6769,-0.3562,-0.1118,0.2168
10.0521,0.8924,-0.5154,-0.3021,-0.0930,0.2279
9.9217,0.5428,-0.5140,-0.3424,-0.0961,0.2511
9.9518,0.7175,-0.5752,-0.3695,-0.1085,0.2773
9.8379,0.5292,-0.6024,-0.2674,-0.1636,0.3520
9.9029,0.3787,-0.5832,-0.2266,-0.2242,0.3979
9.8975,0.5884,-0.5789,-0.2058,-0.3509,0.5172
9.9081,0.7167,-0.1044,-0.3006,-0.6600,0.7850
11.0138,-0.0326,-0.8833,-0.6716,-0.8490,1.0487
12.0176,-2.5063,-0.6767,-0.6660,-0.7672,1.1403
14.8741,0.4572,0.8353,-0.7232,-0.8911,1.3717
15.3547,1.5356,1.6910,-0.3458,-0.9858,1.9089
9.1556,-1.0471,-5.2324,0.4865,-1.2731,2.2829
5.6544,-3.1013,-3.5856,-3.3069,-0.2449,1.7865
3.8866,2.3345,-2.1506,-8.3722,0.5530,0.7013
5.2934,1.0902,0.2338,-6.5225,1.5056,0.5426
6.0298,1.5215,-0.0729,-2.6788,2.3480,0.5638
8.5854,5.7591,-2.9428,-2.5199,2.8795,-0.0580
12.0741,6.2315,-10.9163,-3.7151,2.8531,-1.1976
26.4845,-22.9692,-15.8669,0.6437,-0.5874,0.6038
9.1117,-1.3244,-2.8851,0.1569,-0.2314,-0.5594
10.5395,-3.3544,-0.6802,-1.4767,0.2129,-0.7035
10.7437,-1.7102,-2.2502,0.4315,0.0999,-0.6197
9.4485,2.6481,-2.6208,0.0772,0.1682,-0.5752
10.4589,0.8573,-1.7635,-0.1720,0.2787,-0.3447
9.8241,1.5702,-1.7202,-0.1804,0.2710,-0.2340
10.0946,0.9458,-1.3513,-0.3112,0.2745,-0.1400
9.9480,0.8866,-1.4021,-0.2636,0.2949,-0.0785
10.0478,0.9147,-1.2190,-0.2412,0.3181,-0.0753
9.8619,0.9834,-1.2707,-0.1559,0.3812,-0.0687
9.9828,1.2151,-1.0271,-0.0953,0.3512,-0.0620
9.9604,1.2830,-0.7390,-0.1266,0.2976,-0.0544
9.9002,1.2740,-0.6922,-0.1667,0.2391,-0.0084
9.8664,1.2745,-0.5306,-0.2639,0.1672,0.0309
9.8729,1.1935,-0.4114,-0.2634,0.0597,0.1009
9.8758,1.2667,-0.3540,-0.3252,-0.0549,0.1456
9.7602,1.2509,-0.1853,-0.4126,-0.1928,0.2092
9.9131,1.0613,-0.6427,-0.4544,-0.3183,0.3106
9.9957,0.4588,-0.7662,-0.2924,-0.3291,0.3399
9.9555,0.6168,-0.8796,-0.3919,-0.3518,0.3364
9.8356,0.6377,-0.9062,-0.2881,-0.4201,0.4225
9.8491,0.5259,-1.2320,-0.2703,-0.5265,0.5324
9.8144,0.2746,-1.5092,-0.2546,-0.6013,0.5859
10.4152,-0.5221,-2.0894,-0.3857,-0.4849,0.6071
10.1100,-1.8830,-2.1706,0.0005,-0.1902,0.2963
10.0078,0.2164,-2.3101,0.2786,-0.0218,0.2483
10.3158,-0.0965,-1.9160,0.0942,0.0810,0.3328
10.0426,-0.9963,-2.0020,0.0810,0.1728,0.2970
9.7526,-0.7999,-1.7021,0.1583,0.2385,0.2301
9.7025,-0.5820,-1.3423,0.1532,0.1112,0.2460
9.8461,-0.7136,-1.2818,-0.1329,-0.0550,0.3113
10.3685,-1.0161,-1.3702,-0.1593,-0.1786,0.4083
10.3651,-0.8526,-1.1138,-0.1042,-0.3853,0.5507
11.7404,-0.4617,-0.6539,-0.1565,-0.6814,0.6488
13.3391,-0.6343,0.1535,-0.1103,-1.1536,0.9786
16.4049,0.1686,1.3077,-0.0112,-1.5169,1.4146
17.1336,2.3466,1.7633,0.7195,-1.5766,1.7756
11.4289,-1.5873,-1.4353,0.8292,-0.9510,1.5354
5.2093,-3.0166,-8.8609,0.1853,-0.5118,1.1129
3.7365,5.9803,4.2068,-4.1053,0.6839,-0.7231
4.6741,0.6759,0.8271,-2.3301,1.9812,-1.1912
5.8099,-0.7767,0.8535,-0.9773,2.9693,-1.5788
9.0463,0.6915,-1.9809,-1.3707,3.6083,-1.9238
12.5491,-0.3366,-5.0374,-2.2722,3.8419,-2.0774
12.8256,-3.2693,-7.7489,-1.5109,3.2543,-1.7085
12.0902,1.3235,-11.3133,0.5551,1.7559,-1.4457
11.8661,-16.1711,-11.9019,0.6804,-0.7218,0.2034
11.0911,2.4717,10.1979,0.1464,-1.3467,0.3121
9.1198,0.8648,-0.0579,-1.5590,-1.2332,0.1270
10.0196,-1.8256,-1.2824,-0.1963,-1.0631,0.0326
13.6404,1.3629,-1.2463,0.7995,-1.0498,0.0901
9.7827,1.0901,-1.8799,-0.5733,-0.5455,-0.1240
9.8506,0.0837,-1.3116,-0.5366,-0.2124,-0.0112
10.6399,0.7563,-1.0737,-0.0577,-0.0565,-0.0140
9.9184,0.1453,-0.9584,-0.2819,0.0657,-0.1910
10.1197,0.6999,-0.9796,0.0655,0.0668,-0.1885
10.0773,1.2021,-0.9611,-0.1922,0.1605,-0.1391
9.8728,0.7512,-0.5584,-0.2555,0.1936,-0.1364
9.6469,1.2331,-0.6653,-0.0547,0.0469,-0.1041
9.7904,0.9643,-0.6684,0.0962,-0.0171,0.0035
10.0833,1.0164,-0.6012,0.1228,-0.1229,0.0555
10.0101,0.8728,-0.8668,-0.0003,-0.1762,0.0836
9.9582,0.8636,-1.0162,-0.0003,-0.1616,0.1528
10.0467,0.9461,-0.8209,-0.0694,-0.2190,0.1965
9.8453,0.8789,-0.9064,-0.2318,-0.3357,0.2312
9.7598,0.6929,-0.9919,-0.3979,-0.5065,0.2580
10.1628,0.2227,-1.3060,-0.3891,-0.5995,0.2748
10.0894,0.3205,-1.5107,-0.0986,-0.6449,0.3340
10.0711,0.5738,-1.7484,-0.0323,-0.7544,0.4280
10.2238,0.4306,-1.9685,-0.0814,-0.8345,0.5306
10.6048,0.2932,-1.8434,-0.0862,-1.0098,0.6915
13.0505,0.2861,-1.9891,-0.0598,-1.2672,0.8725
14.9004,-0.3199,-0.1570,0.3920,-1.6197,0.8673
16.9800,0.8896,1.4331,0.9128,-2.1050,0.9258
16.6444,-0.8635,1.2110,1.4492,-2.4738,1.0138
13.7870,0.3380,0.9284,1.4190,-2.1904,1.1949
6.5526,-0.1169,-2.6995,1.3422,-1.2120,1.0128
8.5427,8.7593,1.5738,-2.0959,0.4048,-0.6007
4.3244,-2.3774,5.5185,-0.4827,2.1970,-0.8141
6.8301,2.1512,1.2028,0.9113,3.7701,-1.7909
9.9378,-0.9329,0.0668,1.4737,4.6103,-2.3300
14.6760,0.3132,-2.9492,0.9035,4.8558,-2.7298
16.3270,-2.9340,-8.1195,-0.5403,4.5032,-2.6651
13.5677,-5.6367,-20.0316,0.5220,2.1903,-1.5244
11.8878,-10.5842,-17.3404,1.9712,-1.2214,0.0962
18.5475,-1.2891,13.8445,-1.6596,-2.2271,0.7464
8.8829,3.0979,-5.4880,-2.9977,-1.8881,0.2062
11.5920,-10.2059,0.3174,1.3054,-1.3872,0.3173
11.6112,3.0538,-2.4430,-1.1170,-0.6041,-0.1117
10.5225,-0.2150,-1.2476,-0.1630,-0.1127,-0.2726
10.7965,2.3129,-1.3020,0.9688,0.0352,-0.2111
10.3541,0.8852,-0.9590,0.0719,0.3146,-0.2536
9.5616,2.0684,-0.6800,0.2629,0.2886,-0.1401
9.5101,1.1016,-0.0630,0.1894,0.2410,-0.1447
9.6959,1.7739,-0.0866,0.3199,0.0035,-0.1426
9.7649,1.3651,-0.0908,0.2875,-0.1516,-0.0973
10.1359,1.7053,-0.6279,0.3571,-0.2307,-0.0059
10.0743,1.6936,-0.8577,0.2896,-0.2113,0.0970
10.1348,1.3890,-0.9304,0.2202,-0.1579,0.1529
9.3701,2.2258,-0.9594,0.0861,-0.1708,0.1697
10.7282,-0.2458,-0.0586,0.0117,-0.2851,0.3015
10.0173,1.5893,-0.7385,-0.2238,-0.4654,0.2961
9.7839,1.0358,-1.2426,-0.2409,-0.5122,0.3950
10.2542,0.8538,-1.1366,-0.2712,-0.5669,0.4654
10.1219,0.5975,-1.5581,-0.2215,-0.6398,0.5050
10.2375,0.2249,-1.5902,-0.1300,-0.7056,0.5706
10.3114,0.1684,-1.7996,-0.1010,-0.8226,0.6552
10.4302,-0.1182,-1.9184,-0.0373,-0.9741,0.7580
10.8915,-0.2039,-1.6188,-0.0526,-1.1623,0.8346
12.2114,0.1465,-1.3108,-0.1371,-1.5093,1.0552
16.0458,1.6878,0.8327,0.1658,-2.1937,1.4102
21.3939,-1.0186,4.1819,0.9766,-2.9799,1.3255
18.5159,0.8676,0.8196,1.0337,-2.9323,1.6443
10.8688,3.1117,1.9979,0.5623,-1.5141,1.2945
10.0890,-1.1032,-10.0692,-1.9911,0.0108,0.6943
-0.0300,-0.7413,5.5894,-2.3700,2.0080,-0.6275
5.3876,2.6633,-1.3613,1.4253,3.0633,-0.9173
7.2654,0.1202,0.0535,1.3826,4.0364,-1.9476
10.4668,-1.2462,-0.7894,1.2094,4.6639,-2.5569
13.5023,-0.7596,-6.9692,-0.3467,4.7402,-3.0111
14.3171,-5.0627,-9.6088,-0.9133,4.2501,-2.2303
11.6028,-2.9900,-20.9820,1.3062,1.8392,-1.5050
16.5515,-17.8558,-21.3178,1.0841,-1.7304,0.6476
7.4411,0.9298,9.4409,-1.9306,-1.8665,0.6896
14.5803,3.1755,-3.9023,-3.6387,-1.4422,0.2781
11.8562,-6.7511,1.0241,1.7432,-1.4882,0.3362
9.7682,-0.2914,-2.2527,-1.9717,-0.4914,-0.3877
11.8980,0.2088,-1.4164,-0.1401,-0.2680,-0.3407
10.5280,1.8410,-1.5939,0.6033,-0.0321,-0.1452
10.3893,-0.3121,-0.8543,0.0897,0.2524,-0.2011
10.0564,1.4448,-0.6191,0.0639,0.2898,-0.1771
9.5449,1.0655,-0.0821,-0.0359,0.2149,-0.1639
9.7736,1.0557,-0.2266,0.4628,0.0465,-0.1409
9.8247,1.5602,-0.0566,0.2650,-0.1383,-0.1139
9.8747,1.2541,-0.6059,0.4238,-0.2574,-0.0270
10.0056,1.6114,-0.9200,0.3116,-0.2341,0.0605
10.1111,1.2596,-0.9577,0.1584,-0.1882,0.1238
10.0479,1.0498,-0.8401,0.1861,-0.1906,0.1830
9.9480,1.1508,-0.7824,0.0240,-0.2509,0.2448
9.8138,1.4024,-0.6759,-0.0563,-0.4068,0.3588
9.8389,0.9622,-1.0376,-0.2093,-0.5678,0.4573
9.9048,0.7782,-1.3846,-0.2662,-0.6830,0.5579
9.8270,0.5340,-1.8589,-0.4734,-0.7286,0.5674
10.0223,0.2796,-1.8677,-0.3796,-0.7951,0.5866
10.0631,-0.3225,-1.9309,-0.3584,-0.9202,0.6282
10.3034,-0.3026,-2.0285,-0.2349,-1.1495,0.7200
12.9524,-0.1513,-1.6946,-0.2804,-1.4055,0.8675
13.6102,-0.5732,-1.0587,-0.2781,-1.7598,1.0379
17.1220,1.0919,0.9027,0.3885,-2.4275,1.0194
18.3187,-0.0210,2.0774,2.0158,-2.6876,0.9168
14.1602,-0.7235,-0.4890,1.4972,-2.2801,1.3637
9.0398,1.7286,2.0160,0.7712,-0.8842,1.1074
7.4112,-0.0996,-10.8744,-0.6082,0.0077,0.7689
2.0262,2.1312,3.0597,-2.7602,1.4037,-0.9445
5.0916,0.4917,-0.1530,0.8307,2.4919,-0.7781
6.6144,-0.8467,-1.0886,1.4332,3.4324,-1.7618
9.1865,-2.5103,-0.8722,1.9475,3.9982,-2.2255
12.8582,0.2435,-3.3775,0.5479,4.1245,-2.8051
14.1601,-4.8634,-7.3218,-1.8420,4.1894,-2.6552
12.7803,-5.6131,-11.5903,-0.1726,3.0717,-1.5539
9.6305,-0.4223,-16.2801,1.8335,0.7017,-1.0063
9.7914,-11.2936,-8.1904,0.3061,-1.2475,0.4687
14.0696,3.4062,3.8500,-1.7694,-1.6442,0.6308
10.1614,-0.2331,-4.3524,-1.5052,-1.8804,0.6830
8.1219,-2.5229,-0.8165,-0.3517,-1.4446,0.3055
12.3721,0.5661,-1.7447,0.1882,-1.2096,0.1284
10.7379,0.0855,-1.7947,-0.2399,-0.7205,-0.1133
10.4632,-0.0980,-2.1922,-0.1109,-0.2892,-0.1878
10.6571,0.4883,-1.6567,0.1688,-0.0652,-0.2005
10.2682,0.4380,-1.3094,0.0299,0.1258,-0.2504
9.6960,0.5598,-1.2714,0.1410,0.1865,-0.2498
9.8130,1.1353,-1.0724,0.3366,0.1326,-0.2786
9.5584,1.1981,-1.1650,0.4689,0.0462,-0.2797
9.8374,1.5748,-0.9033,0.3500,-0.0612,-0.1813
9.7171,1.9235,-1.3481,0.2829,-0.1103,-0.0725
9.9717,1.2819,-1.2818,0.2217,-0.1122,0.0253
10.0851,1.1179,-1.3724,0.1264,-0.1427,0.1108
9.9159,0.5930,-1.0935,0.1181,-0.1550,0.1727
9.9020,1.2084,-1.4090,0.0441,-0.2181,0.2521
9.8845,0.9558,-1.4632,0.0160,-0.2599,0.3287
9.7418,1.0865,-1.6132,-0.1057,-0.2989,0.3745
10.0293,0.1080,-1.1702,-0.0318,-0.4383,0.4384
9.8917,0.5270,-1.5692,-0.2162,-0.6088,0.4854
9.6617,0.6381,-2.1729,-0.2766,-0.7141,0.5462
10.3378,-0.6660,-2.2896,-0.1188,-0.7840,0.6204
10.0126,-0.1457,-2.3769,-0.0925,-0.8704,0.6438
10.2128,-0.4298,-2.1623,-0.2191,-1.1212,0.7796
13.2684,-0.0309,-1.5526,-0.2412,-1.4921,1.0261
16.1769,1.3838,0.5242,-0.1143,-2.1780,1.3141
22.7647,-0.0363,3.5654,0.9034,-2.9386,1.2345
18.6009,1.3806,0.7545,1.0501,-2.9080,1.4897
10.3897,3.0167,0.9808,0.9540,-1.7971,1.1607
8.7879,-0.8130,-8.6462,-1.3202,-0.1323,0.4834
-0.2665,-2.5882,5.9253,-1.9408,1.8931,-0.9356
4.7996,0.2487,0.2291,1.7333,3.1330,-1.3954
7.5070,-1.8866,0.8596,1.7451,4.2310,-2.1773
10.9317,-1.8172,-1.4323,1.0093,4.8553,-2.5790
14.5730,-1.2308,-6.8664,-1.0478,5.0556,-2.7948
14.0112,-4.3424,-11.6717,-0.7073,4.3249,-1.9542
12.1343,-6.6003,-17.6076,1.2160,1.8435,-1.1362
13.6040,-15.8432,-19.6051,-0.0099,-1.7313,0.6402
8.9652,-1.2138,8.2708,-2.1199,-1.8364,0.7403
14.0442,3.9911,-3.8513,-3.2491,-1.4200,-0.0317
12.8634,-4.7004,-0.7664,1.5501,-1.5039,0.2452
11.2010,1.2687,-1.8630,-0.9680,-0.6443,-0.2317
10.2689,0.3288,-1.2307,-0.4979,-0.2082,-0.0706
10.3388,0.7753,-1.0571,0.0973,0.0928,-0.0620
10.1737,0.2514,-0.6542,-0.3165,0.2554,-0.2418
9.8039,1.7488,-0.5476,-0.1639,0.2342,-0.2026
9.3066,1.2009,0.0442,-0.1300,0.1803,-0.1118
9.6692,0.4395,-0.0772,0.1745,-0.1298,-0.0947
9.9748,0.9278,-0.3239,0.2072,-0.3102,-0.0627
10.1714,0.5457,-0.7696,0.3341,-0.3803,0.0065
10.2482,1.0708,-1.0999,0.3475,-0.3495,0.0559
10.0882,1.1132,-1.2036,-0.0065,-0.2966,0.1157
9.9673,0.7509,-0.8350,-0.0371,-0.3326,0.1935
9.8464,0.9203,-0.8362,-0.2773,-0.4204,0.2516
9.9954,0.4626,-0.9339,-0.2006,-0.5729,0.3677
9.8318,0.6726,-1.3807,-0.1616,-0.7389,0.4694
9.9856,0.3589,-1.6993,-0.1498,-0.8401,0.5559
10.4594,-0.3295,-1.7773,-0.0029,-0.9357,0.6164
10.1674,0.2149,-1.8373,0.0134,-1.1644,0.7434
12.4915,-0.3527,-1.4958,-0.0535,-1.4906,0.9808
14.9596,0.5532,-0.2328,0.0428,-1.9646,1.1643
20.3989,0.8179,2.4394,0.6321,-2.7049,1.2388
17.9252,-0.1930,1.2979,1.7926,-2.9177,1.3434
13.7112,1.4547,2.6630,1.1179,-2.1377,1.3944
5.1258,-2.1096,-6.9950,0.4721,-0.6492,1.1166
6.3369,12.1372,5.4791,-2.1518,1.1063,-1.1434
5.4233,-0.4858,2.0511,0.8035,2.4486,-1.0598
7.5414,1.7638,0.7560,1.2530,3.7374,-2.3278
10.0751,-1.6801,1.1837,1.7182,4.4799,-2.8772
14.5503,-0.4675,-3.5517,0.4325,4.7558,-3.2624
16.4348,-4.1583,-7.8795,-1.4725,4.7199,-2.8419
13.9036,-6.1930,-18.9922,0.9399,2.4158,-1.5085
12.3344,-10.3861,-18.7697,1.5801,-0.8959,-0.0706
21.0147,-3.0061,12.3091,-2.7374,-2.3585,1.0934
11.4521,7.0506,-4.9445,-2.9673,-2.0535,0.4292
12.5464,-10.3848,-0.0725,1.9800,-1.5749,0.5170
11.1782,-0.0351,-2.0801,-1.2353,-0.5318,-0.3542
11.5506,-0.3843,-1.3868,0.1329,-0.1624,-0.3056
11.1078,2.3773,-1.4800,0.3522,0.1592,-0.1526
10.3321,0.4057,-0.6695,-0.0795,0.3771,-0.1325
9.2025,2.1541,-0.6630,-0.0628,0.3490,-0.1369
9.2606,0.9653,0.0403,0.3284,0.1587,-0.1679
9.4720,1.5449,0.0955,0.2407,-0.1042,-0.1683
9.9612,1.5559,-0.2806,0.3268,-0.3410,-0.0353
9.9537,1.7738,-1.0103,0.2856,-0.3620,0.0931
10.1612,1.2821,-1.3286,0.2348,-0.2845,0.1528
10.0264,1.5192,-1.4245,0.1801,-0.1648,0.1692
10.2159,0.4058,-0.7262,0.1099,-0.1227,0.2334
9.9701,1.0367,-0.6718,0.0646,-0.2736,0.2872
9.7399,1.2688,-1.0216,-0.1124,-0.4021,0.3911
9.9911,0.7246,-1.2552,-0.1268,-0.5109,0.4827
9.9672,0.5569,-1.4947,-0.2199,-0.5755,0.5242
9.9072,0.2556,-1.6312,-0.3034,-0.6602,0.5460
10.2832,-0.0222,-1.7923,-0.3136,-0.7603,0.5829
10.1253,-0.0435,-1.9624,-0.2349,-0.8915,0.6734
10.2451,-0.1488,-2.0676,-0.3257,-1.0946,0.8016
10.9446,-0.9550,-1.9050,-0.3612,-1.3173,0.8893
13.5361,-0.0915,-0.7108,-0.0716,-1.6787,1.1542
17.4077,-0.5905,2.3296,0.3951,-2.4677,1.2370
19.1618,-2.1298,2.8972,1.3030,-2.8115,1.2019
14.9976,0.4091,0.6644,0.5022,-2.2519,1.5320
9.0263,2.6011,0.7402,0.1654,-0.8722,1.2048
12.8494,2.6987,-7.2576,-2.4244,0.4833,0.2838
0.9630,-3.7636,3.9022,-0.4313,1.9097,-0.0726
5.4324,2.8391,-1.0343,1.2605,3.2215,-1.0304
7.3257,-1.1295,0.6618,1.1582,4.2173,-1.8671
10.7575,-1.0722,-3.2625,1.1804,4.6119,-2.4192
13.7283,-1.0892,-7.8119,-1.6189,4.7288,-2.7215
12.4984,-3.7761,-11.6324,-0.5276,3.9282,-1.8815
12.9833,-9.1565,-18.1996,1.0597,1.3540,-1.1772
26.2712,-18.5504,-0.6281,-0.7122,-2.3089,1.3976
5.3674,0.3845,-7.2958,-2.6428,-2.1658,0.6297
9.3730,-8.4438,0.0260,-0.7188,-1.1807,0.1190
13.3910,6.3707,-2.2475,0.9723,-1.0033,-0.2166
10.2804,1.9401,-2.2579,-0.6543,-0.2245,-0.2410
11.0217,0.3234,-1.4638,0.3988,-0.0236,-0.1483
10.2023,0.4800,-0.8036,-0.0800,0.2039,-0.1795
9.6878,0.3664,-0.5963,0.0853,0.2287,-0.1933
9.8743,0.3677,0.2305,0.1317,0.1522,-0.2444
9.5569,1.1167,-0.3843,0.3704,-0.0155,-0.2615
9.8553,1.8195,-0.5288,0.1538,-0.1115,-0.1695
10.0223,1.0342,-0.6889,0.2165,-0.1517,-0.0732
9.9931,1.2587,-0.7120,0.1611,-0.1325,-0.0291
9.8344,1.7879,-0.8955,0.0302,-0.1117,0.0243
9.7937,0.9489,-0.9418,-0.1593,-0.0869,0.1161
10.0604,0.5880,-0.5013,-0.1156,-0.1536,0.1874
9.9112,0.7376,-0.6667,-0.3475,-0.2127,0.2512
9.9530,0.7781,-0.7001,-0.2796,-0.3399,0.3398
9.9562,0.4829,-1.0506,-0.4840,-0.4085,0.3768
10.0341,0.4639,-1.1030,-0.4562,-0.4587,0.3980
9.9078,0.3896,-1.3507,-0.4724,-0.4950,0.4355
9.9857,0.1900,-1.4369,-0.4950,-0.5968,0.4582
9.8266,-0.2032,-1.5876,-0.3145,-0.7095,0.5143
9.6554,0.1181,-1.8351,-0.2889,-0.8745,0.6075
10.5640,0.2549,-1.7374,-0.4230,-1.1324,0.8226
13.1922,-0.6618,-2.1797,-0.4174,-1.4411,1.0915
15.2050,-0.9006,-0.6276,0.2655,-1.9525,0.9741
17.9075,-0.8618,0.8264,0.6877,-2.3042,1.0064
16.5391,-0.5498,1.1554,1.6752,-2.2182,1.2267
12.7915,-1.2170,0.1732,1.1810,-1.7694,1.4982
5.3051,0.8329,-2.5038,0.5661,-0.5541,1.2049
7.7359,4.4557,-3.9294,-3.6636,0.3178,0.1660
2.4821,-4.7765,2.3116,-2.2412,1.6169,0.1409
4.9052,1.6338,-1.7765,-0.0327,2.7866,-0.2904
6.6105,-1.2682,-0.7077,0.5988,3.6494,-0.5793
9.9983,2.3656,-3.1840,-0.9636,4.2231,-1.0036
12.1969,1.0900,-8.7270,-4.4657,4.5083,-1.2163
11.4659,-0.6432,-12.5326,-2.9819,3.6473,-0.5871
10.9803,5.6078,-15.5325,-0.0396,1.5702,-0.9094
18.9841,-3.2264,5.1541,0.7322,-1.8146,0.2658
10.3460,-2.1607,-5.0202,-0.9096,-1.5767,0.1260
6.9924,-7.7874,-0.7689,-1.1839,-0.6811,-0.5170
12.8508,2.7221,-2.5403,0.8114,-0.7720,-0.6890
10.2794,1.7032,-1.7666,-0.0464,-0.2964,-0.6302
10.2624,0.6841,-1.9126,-0.4613,0.0357,-0.3812
10.5838,0.7647,-1.3184,-0.6300,0.2066,-0.1677
10.4294,0.0654,-0.8096,-0.5155,0.3540,-0.1966
9.8717,-0.3378,-0.5980,-0.0718,0.4429,-0.3030
9.9368,0.3907,-0.2401,0.0271,0.3357,-0.4009
9.7252,1.1394,-0.4435,-0.0584,0.2005,-0.3546
10.0019,1.1963,-0.3744,-0.1534,0.1474,-0.2589
10.0182,1.1150,-0.4395,-0.2464,0.1324,-0.1937
9.9328,1.2126,-0.0692,-0.2677,0.0833,-0.1229
9.8025,1.4119,-0.0855,-0.3411,-0.0438,-0.0392
9.7782,1.1310,-0.0083,-0.3721,-0.1584,0.0480
9.8515,1.2576,-0.2848,-0.3803,-0.2520,0.1498
10.0830,1.0580,-0.5003,-0.2649,-0.2852,0.2143
10.1321,0.6309,-0.5330,-0.2379,-0.2717,0.2211
9.9490,0.7852,-0.5861,-0.2677,-0.3012,0.2417
9.8798,0.7935,-0.5168,-0.2974,-0.4015,0.3229
9.6886,0.9728,-0.6063,-0.2973,-0.5817,0.4809
9.8429,0.5820,-0.6223,-0.3318,-0.8269,0.6735
10.1361,0.5770,-0.4884,-0.3759,-1.1764,0.9368
13.3750,-1.2870,-0.3423,-0.6076,-1.4837,1.3489
15.9836,-1.5479,1.5376,-0.7048,-1.8111,1.4456
19.2137,-0.6558,4.1875,-0.6408,-2.0119,2.0267
9.0837,-0.8675,-0.8667,-0.8186,-1.2505,2.4050
4.0165,-0.8828,0.5895,-4.7132,-0.1627,1.9870
2.7745,2.8941,5.3852,-5.8381,1.9176,1.3590
5.1702,2.7178,1.3097,-2.2828,3.2632,1.3801
